,Time,Open,High,Low,Close,Volume,Action
63,1/1/2010 15:45,1.43336,1.43354,1.43326,1.43337,1087999992.0,0.0
64,1/1/2010 16:00,1.43337,1.43354,1.43225,1.43244,932199996.9,0.0
65,1/1/2010 16:15,1.43244,1.43353,1.43226,1.43287,991799995.4,0.0
66,1/1/2010 16:30,1.43327,1.43344,1.43287,1.43327,1014600012.0,0.0
67,1/1/2010 16:45,1.43325,1.4335200000000001,1.43296,1.43326,1249200008.0,0.0
68,1/1/2010 17:00,1.43335,1.4335,1.43289,1.43323,736599996.6,0.0
69,1/1/2010 17:15,1.43336,1.43356,1.43326,1.4333799999999999,941799999.2,0.0
70,1/1/2010 17:30,1.43333,1.4335200000000001,1.43236,1.43274,951200004.6,0.0
71,1/1/2010 17:45,1.4328299999999998,1.4330100000000001,1.4323700000000001,1.43284,965799995.4,0.0
72,1/1/2010 18:00,1.4328299999999998,1.43353,1.43241,1.43325,813099996.6,0.0
73,1/1/2010 18:15,1.43333,1.4335,1.4331399999999999,1.43334,769699993.1,0.0
74,1/1/2010 18:30,1.43333,1.4335200000000001,1.43316,1.43346,617099988.9,0.0
75,1/1/2010 18:45,1.4334200000000001,1.43344,1.43326,1.43331,845499996.2,0.0
76,1/1/2010 19:00,1.43335,1.4335200000000001,1.43316,1.43333,587299995.4,0.0
77,1/1/2010 19:15,1.43337,1.4335200000000001,1.43316,1.43334,773699993.1,0.0
78,1/1/2010 19:30,1.43336,1.43345,1.43315,1.43324,848400013.0,0.0
79,1/1/2010 19:45,1.4332799999999999,1.43353,1.43316,1.4334200000000001,881999992.4,0.0
80,1/1/2010 20:00,1.43331,1.4335200000000001,1.43316,1.43327,973799995.4,0.0
81,1/1/2010 20:15,1.4332799999999999,1.43353,1.43325,1.43343,963999998.1,0.0
82,1/1/2010 20:30,1.43336,1.4335200000000001,1.43318,1.43333,643799999.2,0.0
83,1/1/2010 20:45,1.43323,1.4335200000000001,1.43318,1.4335200000000001,877100002.3,0.0
84,1/1/2010 21:00,1.43333,1.4335,1.43316,1.43316,794900005.3,0.0
85,1/1/2010 21:15,1.43316,1.43354,1.43316,1.43354,607100003.2,0.0
86,1/1/2010 21:30,1.4333200000000001,1.43354,1.43317,1.43329,982100009.9,0.0
87,1/1/2010 21:45,1.4333200000000001,1.43356,1.43315,1.43335,1113299992.0,0.0
88,1/1/2010 22:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
89,1/1/2010 22:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
90,1/1/2010 22:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
91,1/1/2010 22:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
92,1/1/2010 23:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
93,1/1/2010 23:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
94,1/1/2010 23:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
95,1/1/2010 23:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
96,1/2/2010 0:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
97,1/2/2010 0:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
98,1/2/2010 0:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
99,1/2/2010 0:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
100,1/2/2010 1:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
101,1/2/2010 1:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
102,1/2/2010 1:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
103,1/2/2010 1:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
104,1/2/2010 2:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
105,1/2/2010 2:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
106,1/2/2010 2:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
107,1/2/2010 2:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
108,1/2/2010 3:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
109,1/2/2010 3:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
110,1/2/2010 3:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
111,1/2/2010 3:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
112,1/2/2010 4:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
113,1/2/2010 4:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
114,1/2/2010 4:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
115,1/2/2010 4:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
116,1/2/2010 5:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
117,1/2/2010 5:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
118,1/2/2010 5:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
119,1/2/2010 5:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
120,1/2/2010 6:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
121,1/2/2010 6:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
122,1/2/2010 6:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
123,1/2/2010 6:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
124,1/2/2010 7:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
125,1/2/2010 7:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
126,1/2/2010 7:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
127,1/2/2010 7:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
128,1/2/2010 8:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
129,1/2/2010 8:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
130,1/2/2010 8:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
131,1/2/2010 8:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
132,1/2/2010 9:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
133,1/2/2010 9:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
134,1/2/2010 9:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
135,1/2/2010 9:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
136,1/2/2010 10:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
137,1/2/2010 10:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
138,1/2/2010 10:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
139,1/2/2010 10:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
140,1/2/2010 11:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
141,1/2/2010 11:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
142,1/2/2010 11:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
143,1/2/2010 11:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
144,1/2/2010 12:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
145,1/2/2010 12:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
146,1/2/2010 12:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
147,1/2/2010 12:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
148,1/2/2010 13:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
149,1/2/2010 13:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
150,1/2/2010 13:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
151,1/2/2010 13:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
152,1/2/2010 14:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
153,1/2/2010 14:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
154,1/2/2010 14:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
155,1/2/2010 14:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
156,1/2/2010 15:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
157,1/2/2010 15:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
158,1/2/2010 15:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
159,1/2/2010 15:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
160,1/2/2010 16:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
161,1/2/2010 16:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
162,1/2/2010 16:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
163,1/2/2010 16:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
164,1/2/2010 17:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
165,1/2/2010 17:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
166,1/2/2010 17:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
167,1/2/2010 17:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
168,1/2/2010 18:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
169,1/2/2010 18:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
170,1/2/2010 18:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
171,1/2/2010 18:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
172,1/2/2010 19:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
173,1/2/2010 19:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
174,1/2/2010 19:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
175,1/2/2010 19:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
176,1/2/2010 20:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
177,1/2/2010 20:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
178,1/2/2010 20:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
179,1/2/2010 20:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
180,1/2/2010 21:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
181,1/2/2010 21:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
182,1/2/2010 21:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
183,1/2/2010 21:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
184,1/2/2010 22:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
185,1/2/2010 22:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
186,1/2/2010 22:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
187,1/2/2010 22:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
188,1/2/2010 23:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
189,1/2/2010 23:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
190,1/2/2010 23:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
191,1/2/2010 23:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
192,1/3/2010 0:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
193,1/3/2010 0:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
194,1/3/2010 0:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
195,1/3/2010 0:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
196,1/3/2010 1:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
197,1/3/2010 1:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
198,1/3/2010 1:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
199,1/3/2010 1:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
200,1/3/2010 2:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
201,1/3/2010 2:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
202,1/3/2010 2:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
203,1/3/2010 2:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
204,1/3/2010 3:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
205,1/3/2010 3:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
206,1/3/2010 3:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
207,1/3/2010 3:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
208,1/3/2010 4:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
209,1/3/2010 4:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
210,1/3/2010 4:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
211,1/3/2010 4:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
212,1/3/2010 5:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
213,1/3/2010 5:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
214,1/3/2010 5:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
215,1/3/2010 5:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
216,1/3/2010 6:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
217,1/3/2010 6:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
218,1/3/2010 6:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
219,1/3/2010 6:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
220,1/3/2010 7:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
221,1/3/2010 7:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
222,1/3/2010 7:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
223,1/3/2010 7:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
224,1/3/2010 8:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
225,1/3/2010 8:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
226,1/3/2010 8:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
227,1/3/2010 8:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
228,1/3/2010 9:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
229,1/3/2010 9:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
230,1/3/2010 9:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
231,1/3/2010 9:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
232,1/3/2010 10:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
233,1/3/2010 10:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
234,1/3/2010 10:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
235,1/3/2010 10:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
236,1/3/2010 11:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
237,1/3/2010 11:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
238,1/3/2010 11:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
239,1/3/2010 11:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
240,1/3/2010 12:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
241,1/3/2010 12:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
242,1/3/2010 12:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
243,1/3/2010 12:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
244,1/3/2010 13:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
245,1/3/2010 13:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
246,1/3/2010 13:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
247,1/3/2010 13:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
248,1/3/2010 14:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
249,1/3/2010 14:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
250,1/3/2010 14:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
251,1/3/2010 14:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
252,1/3/2010 15:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
253,1/3/2010 15:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
254,1/3/2010 15:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
255,1/3/2010 15:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
256,1/3/2010 16:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
257,1/3/2010 16:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
258,1/3/2010 16:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
259,1/3/2010 16:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
260,1/3/2010 17:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
261,1/3/2010 17:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
262,1/3/2010 17:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
263,1/3/2010 17:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
264,1/3/2010 18:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
265,1/3/2010 18:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
266,1/3/2010 18:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
267,1/3/2010 18:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
268,1/3/2010 19:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
269,1/3/2010 19:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
270,1/3/2010 19:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
271,1/3/2010 19:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
272,1/3/2010 20:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
273,1/3/2010 20:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
274,1/3/2010 20:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
275,1/3/2010 20:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
276,1/3/2010 21:00,1.43335,1.43335,1.43335,1.43335,0.0,0.0
277,1/3/2010 21:15,1.43335,1.43335,1.43335,1.43335,0.0,0.0
278,1/3/2010 21:30,1.43335,1.43335,1.43335,1.43335,0.0,0.0
279,1/3/2010 21:45,1.43335,1.43335,1.43335,1.43335,0.0,0.0
280,1/3/2010 22:00,1.43024,1.43074,1.42951,1.43061,387299999.2,0.0
281,1/3/2010 22:15,1.43062,1.43173,1.43042,1.43165,385699996.9,0.0
282,1/3/2010 22:30,1.43133,1.43239,1.43064,1.43211,327099999.4,0.0
283,1/3/2010 22:45,1.43214,1.43359,1.43164,1.43244,425900001.5,0.0
284,1/3/2010 23:00,1.4323299999999999,1.43334,1.432,1.43287,388800000.2,0.0
285,1/3/2010 23:15,1.4328,1.43321,1.4318899999999999,1.43223,398300003.1,0.0
286,1/3/2010 23:30,1.43218,1.43307,1.43187,1.43262,332799999.2,0.0
287,1/3/2010 23:45,1.43277,1.43282,1.4313200000000001,1.43141,355700001.7,0.0
288,1/4/2010 0:00,1.43143,1.43151,1.4289399999999999,1.4289399999999999,321600000.4,0.0
289,1/4/2010 0:15,1.42887,1.4319899999999999,1.4288399999999999,1.4312,366400003.4,0.0
290,1/4/2010 0:30,1.43111,1.43166,1.42931,1.43001,456500001.9,0.0
291,1/4/2010 0:45,1.4303,1.4306,1.4287,1.42886,353500003.8,0.0
292,1/4/2010 1:00,1.42868,1.42885,1.4267299999999998,1.42841,382000001.0,0.0
293,1/4/2010 1:15,1.42831,1.4285,1.42715,1.4279700000000002,331200001.7,0.0
294,1/4/2010 1:30,1.42793,1.42814,1.42559,1.4261700000000002,387400003.4,0.0
295,1/4/2010 1:45,1.42612,1.42726,1.42577,1.42693,364400004.4,0.0
296,1/4/2010 2:00,1.4271200000000002,1.42876,1.42674,1.42858,986399990.1,0.0
297,1/4/2010 2:15,1.42867,1.4290200000000002,1.42766,1.42785,913499996.2,0.0
298,1/4/2010 2:30,1.4277799999999998,1.4285700000000001,1.42744,1.42842,722600007.1,0.0
299,1/4/2010 2:45,1.4283299999999999,1.43022,1.42812,1.42941,742299991.6,0.0
300,1/4/2010 3:00,1.42933,1.42969,1.4284700000000001,1.42874,896499996.2,0.0
301,1/4/2010 3:15,1.42887,1.42916,1.42757,1.42814,668299993.5,0.0
302,1/4/2010 3:30,1.42803,1.42856,1.42699,1.4274200000000001,947100017.5,0.0
303,1/4/2010 3:45,1.42746,1.4284700000000001,1.4268299999999998,1.42832,1088400013.0,0.0
304,1/4/2010 4:00,1.42842,1.4294,1.42803,1.42885,954099983.2,0.0
305,1/4/2010 4:15,1.4288100000000001,1.4296200000000001,1.42842,1.42897,811800003.1,0.0
306,1/4/2010 4:30,1.4290100000000001,1.43026,1.4284299999999999,1.42951,727400007.2,0.0
307,1/4/2010 4:45,1.42951,1.43,1.4284700000000001,1.42889,627699995.0,0.0
308,1/4/2010 5:00,1.4288399999999999,1.42984,1.42849,1.42934,781100002.3,0.0
309,1/4/2010 5:15,1.4293200000000001,1.43003,1.429,1.42945,679100002.3,0.0
310,1/4/2010 5:30,1.42954,1.43097,1.42934,1.43044,739700006.5,0.0
311,1/4/2010 5:45,1.4304299999999999,1.43116,1.42945,1.42987,994700004.6,0.0
312,1/4/2010 6:00,1.43021,1.43111,1.42972,1.4306299999999998,859400001.5,0.0
313,1/4/2010 6:15,1.4306,1.4312200000000002,1.42842,1.42882,916799991.6,0.0
314,1/4/2010 6:30,1.42868,1.4298,1.42861,1.42913,997399997.7,0.0
315,1/4/2010 6:45,1.42911,1.42981,1.4276799999999998,1.42944,784000001.9,0.0
316,1/4/2010 7:00,1.42944,1.42972,1.42781,1.42819,1150800007.0,0.0
317,1/4/2010 7:15,1.42813,1.4284700000000001,1.42697,1.4280899999999999,952000007.6,0.0
318,1/4/2010 7:30,1.42806,1.42896,1.42664,1.42814,931099998.5,0.0
319,1/4/2010 7:45,1.42813,1.4307,1.42767,1.43028,1018800007.0,0.0
320,1/4/2010 8:00,1.43038,1.43255,1.43004,1.43205,1057100014.0,0.0
321,1/4/2010 8:15,1.43205,1.43219,1.42972,1.43015,1098000000.0,0.0
322,1/4/2010 8:30,1.43015,1.4326299999999998,1.42985,1.4318,1090400002.0,0.0
