<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,26 ema,12 ema,MACD,Signal Line,Signal Line Crossover,Centerline Crossover,Signal MACD
USDJPY,20010103,63800,114.5,114.51,114.5,114.5,4,114.51225387682813,114.50630525392597,-0.0059486229021530335,-0.006719821515844664,1,-1,0
USDJPY,20010103,63900,114.5,114.5,114.5,114.5,4,114.51134618224826,114.50533521486044,-0.00601096738782303,-0.006578050690240337,1,-1,0
USDJPY,20010103,64000,114.5,114.5,114.5,114.5,4,114.51050572430394,114.50451441257421,-0.005991311729729887,-0.006460702898138248,1,-1,0
USDJPY,20010103,64200,114.5,114.5,114.5,114.5,4,114.50972752250365,114.50381988756278,-0.005907634940868434,-0.006350089306684285,1,-1,0
USDJPY,20010103,64300,114.5,114.5,114.5,114.5,4,114.50900696528116,114.50323221255312,-0.005774752728044064,-0.006235021990956241,1,-1,0
USDJPY,20010103,64400,114.5,114.5,114.5,114.5,4,114.50833978266775,114.5027349490834,-0.005604833584342828,-0.006108984309633559,1,-1,0
USDJPY,20010103,64500,114.5,114.5,114.5,114.5,4,114.50772202098865,114.50231418768595,-0.005407833302697895,-0.005968754108246427,1,-1,0
USDJPY,20010103,64600,114.5,114.5,114.5,114.5,4,114.50715001943394,114.50195815881119,-0.005191860622744571,-0.0058133754111460555,1,-1,0
USDJPY,20010103,64700,114.5,114.53,114.5,114.52,4,114.50810186984623,114.50473382668639,-0.0033680431598384075,-0.005324308960884526,1,-1,0
USDJPY,20010103,64800,114.52,114.53,114.52,114.53,4,114.50972395356132,114.5086209302731,-0.0011030232882234259,-0.0044800518263523065,1,-1,0
USDJPY,20010103,64900,114.53,114.53,114.53,114.53,4,114.51122588292714,114.5119100179234,0.0006841349962627419,-0.003447214461829297,1,1,0
USDJPY,20010103,65000,114.53,114.53,114.53,114.53,4,114.51261655826588,114.51469309208903,0.0020765338231569785,-0.002342464804832042,1,1,0
USDJPY,20010103,65100,114.53,114.53,114.53,114.53,4,114.51390422061655,114.51704800099841,0.003143780381861916,-0.0012452157674932504,1,1,0
USDJPY,20010103,65200,114.53,114.53,114.53,114.53,4,114.51509650057088,114.51904061622943,0.003944115658555347,-0.00020734948228353094,1,1,0
USDJPY,20010103,65300,114.53,114.53,114.53,114.53,4,114.51620046349154,114.52072667527106,0.004526211779520395,0.0007393627700772543,1,1,0
USDJPY,20010103,65400,114.53,114.53,114.53,114.53,4,114.51722265138105,114.52215334061398,0.004930689232935492,0.001577628062648902,1,1,0
USDJPY,20010103,65500,114.53,114.53,114.53,114.53,4,114.51816912164912,114.52336051898106,0.005191397331941516,0.0023003819165074253,1,1,0
USDJPY,20010103,65600,114.53,114.53,114.53,114.53,4,114.51904548300845,114.52438197759936,0.005336494590906682,0.0029076044513872768,1,1,0
USDJPY,20010103,65700,114.53,114.53,114.53,114.53,4,114.51985692871153,114.52524628873792,0.005389360026384793,0.00340395556638678,1,1,0
USDJPY,20010103,65800,114.53,114.53,114.53,114.53,4,114.52060826732549,114.52597762893208,0.005369361606597067,0.003797036774428838,1,1,0
USDJPY,20010103,65900,114.53,114.53,114.53,114.53,4,114.52130395122731,114.52659645525023,0.005292504022918365,0.004096130224126743,1,1,0
USDJPY,20010103,70000,114.53,114.53,114.53,114.53,4,114.52194810298826,114.52712007751943,0.005171974531165802,0.004311299085534555,1,1,0
USDJPY,20010103,70100,114.54,114.55,114.53,114.53,4,114.52254453980396,114.52756314251644,0.005018602712482334,0.004452759810924111,1,1,0
USDJPY,20010103,70200,114.54,114.54,114.54,114.54,4,114.52383753685552,114.52947650520622,0.005638968350694995,0.0046900015188782885,1,1,0
USDJPY,20010103,70300,114.54,114.54,114.53,114.54,4,114.52503475634771,114.53109550440526,0.0060607480575498585,0.004964150826612603,1,1,0
USDJPY,20010103,70400,114.56,114.56,114.56,114.56,4,114.52762477439603,114.53554234988137,0.00791757548533667,0.005554835758357416,1,1,0
USDJPY,20010103,70500,114.56,114.56,114.56,114.56,4,114.53002293925559,114.53930506528422,0.009282126028637094,0.006300293812413352,1,1,0
USDJPY,20010103,70600,114.56,114.57,114.56,114.56,4,114.5322434622737,114.54248890139434,0.010245439120637911,0.007089322874058264,1,1,0
USDJPY,20010103,70700,114.56,114.58,114.56,114.58,4,114.53578098358675,114.54825983964136,0.01247885605461363,0.008167229510169337,1,1,0
USDJPY,20010103,70800,114.58,114.6,114.58,114.59,4,114.53979720702478,114.55468140277347,0.014884195748692264,0.009510622757873923,1,1,0
USDJPY,20010103,70900,114.59,114.6,114.59,114.59,4,114.54351593243035,114.56011503311602,0.016599100685667167,0.010928318343432573,1,1,0
USDJPY,20010103,71000,114.59,114.59,114.58,114.58,4,114.54621845595403,114.56317425879047,0.01695580283643494,0.012133815242033047,1,1,0
USDJPY,20010103,71100,114.58,114.58,114.53,114.54,4,114.54575782958707,114.55960898820732,0.013851158620241222,0.012477283917674683,1,1,0
USDJPY,20010103,71200,114.55,114.56,114.54,114.54,4,114.54533132369174,114.5565922207908,0.011260897099063527,0.012234006553952452,-1,1,-1
USDJPY,20010103,71300,114.53,114.53,114.53,114.53,4,114.54419567008495,114.55250110989992,0.008305439814975557,0.011448293206157074,-1,1,0
USDJPY,20010103,71400,114.53,114.55,114.52,114.54,4,114.54388487970829,114.55057786222301,0.00669298251472128,0.010497231067869916,-1,1,0
USDJPY,20010103,71500,114.53,114.53,114.52,114.53,4,114.54285637010025,114.54741203726563,0.004555667165377031,0.00930891828737134,-1,1,0
USDJPY,20010103,71600,114.52,114.53,114.52,114.53,4,114.54190404638913,114.54473326230169,0.0028292159125555827,0.008012977812408189,-1,1,0
USDJPY,20010103,71700,114.52,114.55,114.52,114.55,4,114.5425037466566,114.54554352963989,0.0030397829832793377,0.007018338846582419,-1,1,0
USDJPY,20010103,71800,114.54,114.55,114.54,114.54,4,114.54231828394131,114.54469067892606,0.0023723949847465065,0.006089150074215236,-1,1,0
USDJPY,20010103,71900,114.54,114.55,114.53,114.55,4,114.54288729994566,114.54550749755282,0.0026201976071575928,0.005395359580803708,-1,1,0
USDJPY,20010103,72000,114.54,114.54,114.52,114.52,4,114.54119194439413,114.54158326716006,0.00039132276593534243,0.004394552217830036,-1,1,0
USDJPY,20010103,72100,114.51,114.51,114.49,114.49,4,114.53739994851308,114.53364737990466,-0.0037525686084194376,0.002765128052580141,-1,-1,0
USDJPY,20010103,72200,114.49,114.49,114.47,114.47,4,114.53240735973435,114.52385547530395,-0.008551884430403334,0.0005017255559834461,-1,-1,0
USDJPY,20010103,72300,114.47,114.47,114.45,114.45,4,114.52630311086513,114.51249309448795,-0.013810016377178158,-0.002360622830648875,-1,-1,0
USDJPY,20010103,72400,114.45,114.46,114.45,114.46,4,114.52139176931956,114.50441723379748,-0.01697453552208117,-0.005283405368935333,-1,-1,0
USDJPY,20010103,72500,114.46,114.47,114.46,114.46,4,114.51684423085145,114.49758381321325,-0.019260417638193417,-0.00807880782278695,-1,-1,0
USDJPY,20010103,72600,114.45,114.45,114.44,114.44,4,114.51115206560318,114.4887247650266,-0.022427300576580933,-0.010948506373545747,-1,-1,0
USDJPY,20010103,72700,114.43,114.44,114.41,114.42,4,114.50440006074369,114.47815172425328,-0.02624833649041136,-0.01400847239691887,-1,-1,0
USDJPY,20010103,72800,114.41,114.42,114.39,114.4,4,114.49666672291082,114.46612838206048,-0.030538340850341683,-0.017314446087603436,-1,-1,0
USDJPY,20010103,72900,114.39,114.41,114.39,114.4,4,114.48950622491742,114.45595478482039,-0.03355144009702826,-0.020561844889488402,-1,-1,0
USDJPY,20010103,73000,114.4,114.41,114.39,114.4,4,114.48287613418279,114.44734635638648,-0.035529777796313056,-0.023555431470853334,-1,-1,0
USDJPY,20010103,73100,114.4,114.42,114.4,114.42,4,114.47821864276185,114.4431392246347,-0.03507941812713966,-0.0258602288021106,-1,-1,0
USDJPY,20010103,73200,114.43,114.44,114.42,114.42,4,114.47390615070542,114.43957934392168,-0.03432680678373856,-0.027553544398436193,-1,-1,0
USDJPY,20010103,73300,114.42,114.45,114.42,114.43,4,114.47065384324576,114.43810559870296,-0.032548244542795146,-0.028552484427307987,-1,-1,0
USDJPY,20010103,73400,114.43,114.43,114.41,114.42,4,114.46690170670904,114.43532012197943,-0.031581584729607926,-0.029158304487767978,-1,-1,0
USDJPY,20010103,73500,114.42,114.44,114.42,114.44,4,114.46490898769355,114.43604010321336,-0.02886888448018965,-0.029100420486252315,1,-1,1
USDJPY,20010103,73600,114.44,114.44,114.42,114.43,4,114.46232313675328,114.43511085656515,-0.02721228018813804,-0.02872279242662946,1,-1,0
USDJPY,20010103,73700,114.44,114.46,114.44,114.45,4,114.46141031180859,114.43740149401665,-0.02400881779193753,-0.027779997499691077,1,-1,0
USDJPY,20010103,73800,114.45,114.46,114.44,114.44,4,114.45982436278574,114.43780126416793,-0.022023098617808046,-0.02662861772331447,1,-1,0
USDJPY,20010103,73900,114.44,114.45,114.43,114.43,4,114.45761515072753,114.43660106968056,-0.021014081046971,-0.02550571038804578,1,-1,0
USDJPY,20010103,74000,114.44,114.44,114.44,114.44,4,114.45631032474772,114.43712398203739,-0.019186342710327153,-0.024241836852502058,1,-1,0
USDJPY,20010103,74100,114.45,114.45,114.44,114.45,4,114.45584289328492,114.4391049078778,-0.016737985407118572,-0.022741066563425363,1,-1,0
USDJPY,20010103,74200,114.45,114.47,114.44,114.47,4,114.45689156785642,114.44385799897353,-0.013033568882889313,-0.020799567027318153,1,-1,0
USDJPY,20010103,74300,114.47,114.47,114.46,114.46,4,114.45712182208926,114.44634138374684,-0.010780438342422372,-0.018795741290338997,1,-1,0
USDJPY,20010103,74400,114.45,114.47,114.44,114.44,4,114.45585353897154,114.44536578624732,-0.010487752724216648,-0.017134143577114527,1,-1,0
USDJPY,20010103,74500,114.42,114.42,114.39,114.4,4,114.45171623978845,114.43838643451696,-0.013329805271496298,-0.016373275915990883,1,-1,0
USDJPY,20010103,74600,114.4,114.4,114.4,114.4,4,114.44788540721154,114.43248082920667,-0.015404578004876157,-0.016179536333767938,1,-1,0
USDJPY,20010103,74700,114.4,114.41,114.4,114.4,4,114.44433834001069,114.42748377855949,-0.016854561451197014,-0.016314541357253753,-1,-1,-1
USDJPY,20010103,74800,114.41,114.41,114.39,114.39,4,114.44031327778767,114.42171704339648,-0.01859623439118252,-0.016770879964039507,-1,-1,0
USDJPY,20010103,74900,114.38,114.4,114.38,114.4,4,114.43732710906266,114.41837595979703,-0.01895114926563224,-0.017206933824358055,-1,-1,0
USDJPY,20010103,75000,114.4,114.42,114.4,114.42,4,114.43604361950247,114.41862581213596,-0.017417807366513216,-0.01724910853278909,-1,-1,0
USDJPY,20010103,75100,114.42,114.43,114.41,114.41,4,114.4341144625023,114.41729876411503,-0.016815698387262046,-0.01716242650368368,1,-1,1
USDJPY,20010103,75200,114.42,114.42,114.42,114.42,4,114.43306894676138,114.41771433886657,-0.015354607894806804,-0.016800862781908305,1,-1,0
USDJPY,20010103,75300,114.43,114.44,114.43,114.43,4,114.43284161737165,114.4196044405794,-0.013237176792245009,-0.016088125583975647,1,-1,0
USDJPY,20010103,75400,114.43,114.48,114.43,114.46,4,114.43485334941819,114.42581914202873,-0.009034207389461812,-0.014677341945072881,1,-1,0
USDJPY,20010103,75500,114.47,114.48,114.47,114.47,4,114.43745680501684,114.43261619710124,-0.004840607915596706,-0.012709995139177647,1,-1,0
USDJPY,20010103,75600,114.47,114.51,114.47,114.5,4,114.44208963427485,114.44298293600873,0.0008933017338819127,-0.009989335764565736,1,1,0
USDJPY,20010103,75700,114.51,114.54,114.51,114.53,4,114.44860151321745,114.45637017662278,0.007768663405329335,-0.006437735930586722,1,1,0
USDJPY,20010103,75800,114.51,114.53,114.51,114.53,4,114.4546310307569,114.46769784175774,0.013066811000840062,-0.002536826544301366,1,1,0
USDJPY,20010103,75900,114.54,114.56,114.53,114.55,4,114.46169539884899,114.48035971225654,0.018664313407555255,0.001703401446069958,1,1,0
USDJPY,20010103,80000,114.54,114.58,114.54,114.57,4,114.4697179618972,114.49415052575554,0.024432563858340473,0.006249233928524061,1,1,0
USDJPY,20010103,80100,114.56,114.57,114.55,114.56,4,114.4764055202752,114.50428121410084,0.02787569382564925,0.0105745259079491,1,1,0
USDJPY,20010103,80200,114.57,114.61,114.56,114.61,4,114.48630140766222,114.52054564270071,0.034244235038485726,0.015308467734056426,1,1,0
USDJPY,20010103,80300,114.61,114.61,114.57,114.57,4,114.49250130339095,114.52815400536215,0.03565270197120185,0.019377314581485512,1,1,0
USDJPY,20010103,80400,114.57,114.58,114.57,114.58,4,114.49898268832496,114.53613031222952,0.03714762390455917,0.022931376446100243,1,1,0
USDJPY,20010103,80500,114.57,114.57,114.56,114.56,4,114.50350248918977,114.53980257188651,0.03630008269674079,0.025605117696228353,1,1,0
USDJPY,20010103,80600,114.56,114.56,114.53,114.53,4,114.5054652677683,114.53829448390397,0.03282921613566714,0.027049937384116114,1,1,0
USDJPY,20010103,80700,114.52,114.55,114.51,114.53,4,114.50728265534102,114.5370184094572,0.029735754116188673,0.027587100730530625,1,1,0
USDJPY,20010103,80800,114.53,114.53,114.5,114.5,4,114.50674319938983,114.5313232695407,0.0245800701508756,0.026985694614599622,-1,1,-1
USDJPY,20010103,80900,114.5,114.5,114.5,114.5,4,114.50624370313874,114.52650430499598,0.02026060185724532,0.025640676063128764,-1,1,0
USDJPY,20010103,81000,114.5,114.5,114.47,114.47,4,114.50355898438772,114.51781133499661,0.014252350608884967,0.023363010972280003,-1,1,0
USDJPY,20010103,81100,114.47,114.49,114.47,114.48,4,114.50181387443308,114.51199420653559,0.01018033210250735,0.020726475198325472,-1,1,0
USDJPY,20010103,81200,114.48,114.5,114.48,114.48,4,114.50019803188249,114.50707202091473,0.006873989032243344,0.017955977965109046,-1,1,0
USDJPY,20010103,81300,114.47,114.49,114.46,114.47,4,114.49796114063193,114.5013686330817,0.0034074924497673464,0.015046280862040707,-1,1,0
USDJPY,20010103,81400,114.47,114.5,114.47,114.5,4,114.49811216725179,114.50115807414605,0.003045906894257655,0.012646206068484097,-1,1,0
USDJPY,20010103,81500,114.5,114.5,114.47,114.47,4,114.4960297844924,114.49636452427742,0.0003347397850177458,0.010183912811790827,-1,1,0
USDJPY,20010103,81600,114.46,114.49,114.46,114.48,4,114.49484239304853,114.49384690515782,-0.000995487890705249,0.007948032671291613,-1,-1,0
USDJPY,20010103,81700,114.48,114.49,114.47,114.47,4,114.49300221578568,114.49017815051816,-0.0028240652675179945,0.005793613083529692,-1,-1,0
USDJPY,20010103,81800,114.46,114.47,114.44,114.45,4,114.48981686646822,114.48399689659229,-0.005819969875929587,0.0034708964916378366,-1,-1,0
USDJPY,20010103,81900,114.45,114.46,114.44,114.45,4,114.48686746895206,114.47876660480887,-0.008100864143187891,0.0011565443646726912,-1,-1,0
USDJPY,20010103,82000,114.44,114.47,114.44,114.45,4,114.48413654532598,114.4743409732998,-0.009795572026177979,-0.001033878913497443,-1,-1,0
USDJPY,20010103,82100,114.45,114.45,114.43,114.43,4,114.4801264308574,114.46751928509984,-0.012607145757556282,-0.003348532282309211,-1,-1,0
USDJPY,20010103,82200,114.44,114.44,114.43,114.44,4,114.47715410264574,114.46328554893063,-0.013868553715113308,-0.00545253656887003,-1,-1,0
USDJPY,20010103,82300,114.45,114.45,114.43,114.43,4,114.47366120615347,114.458164695249,-0.015496510904469574,-0.0074613314359899385,-1,-1,0
USDJPY,20010103,82400,114.42,114.45,114.42,114.45,4,114.47190852421618,114.4569085882876,-0.014999935928571517,-0.008969052334506254,-1,-1,0
USDJPY,20010103,82500,114.47,114.48,114.46,114.47,4,114.47176715205202,114.45892265162797,-0.01284450042405183,-0.00974414195241537,-1,-1,0
USDJPY,20010103,82600,114.48,114.48,114.45,114.48,4,114.47237699264076,114.46216532060829,-0.010211672032468755,-0.009837647968426047,-1,-1,0
USDJPY,20010103,82700,114.48,114.48,114.46,114.46,4,114.47146017837107,114.46183219436085,-0.00962798401022269,-0.009795715176785376,1,-1,1
USDJPY,20010103,82800,114.45,114.48,114.45,114.47,4,114.47135201701025,114.4630887798438,-0.008263237166445947,-0.00948921957471749,1,-1,0
USDJPY,20010103,82900,114.48,114.5,114.48,114.49,4,114.47273334908357,114.46722896756013,-0.005504381523437019,-0.008692251964461398,1,-1,0
USDJPY,20010103,83000,114.5,114.52,114.5,114.52,4,114.47623458248478,114.47534758793549,-0.0008869945492904208,-0.007131200481427203,1,-1,0
USDJPY,20010103,83100,114.5,114.51,114.48,114.49,4,114.47725424304146,114.47760180517618,0.000347562134720647,-0.005635447958197633,1,1,0
USDJPY,20010103,83200,114.48,114.52,114.48,114.5,4,114.47893911392728,114.48104768130291,0.0021085673756289225,-0.004086644891432322,1,1,0
USDJPY,20010103,83300,114.49,114.51,114.49,114.51,4,114.48123992030304,114.4855018841794,0.004261963876359687,-0.0024169231378739203,1,1,0
USDJPY,20010103,83400,114.5,114.53,114.5,114.52,4,114.48411103731762,114.49080928661334,0.006698249295723713,-0.0005938886511543937,1,1,0
USDJPY,20010103,83500,114.51,114.51,114.49,114.49,4,114.48454725677557,114.49068478098052,0.006137524204945066,0.0007523939200654984,1,1,0
USDJPY,20010103,83600,114.49,114.5,114.47,114.48,4,114.48421042294035,114.48904096852198,0.004830545581626211,0.0015680242523776408,1,1,0
USDJPY,20010103,83700,114.49,114.49,114.48,114.48,4,114.4838985397596,114.48765005028783,0.0037515105282324157,0.002004721507548596,1,1,0
USDJPY,20010103,83800,114.48,114.52,114.47,114.47,4,114.48286901829593,114.48493465793585,0.0020656396399232335,0.0020169051340235234,1,1,0
USDJPY,20010103,83900,114.47,114.48,114.45,114.45,4,114.48043427619993,114.47956009517648,-0.0008741810234482728,0.0014386879025291642,-1,-1,-1
USDJPY,20010103,84000,114.46,114.47,114.45,114.45,4,114.4781798853703,114.47501238822625,-0.0031674971440480704,0.0005174508932137172,-1,-1,0
USDJPY,20010103,84100,114.44,114.45,114.42,114.42,4,114.47387026423176,114.46654894388375,-0.00732132034801225,-0.0010503033550314763,-1,-1,0
USDJPY,20010103,84200,114.42,114.42,114.4,114.4,4,114.46839839280719,114.45631064482473,-0.012087747982462815,-0.0032577922805177443,-1,-1,0
USDJPY,20010103,84300,114.39,114.4,114.37,114.39,4,114.46259110445109,114.44610900715938,-0.016482097291714126,-0.005902653282757022,-1,-1,0
USDJPY,20010103,84400,114.4,114.42,114.4,114.41,4,114.45869546708434,114.44055377528869,-0.018141691795648285,-0.008350460985335274,-1,-1,0
USDJPY,20010103,84500,114.4,114.43,114.4,114.42,4,114.45582913618921,114.43739165601352,-0.01843748017569169,-0.010367864823406557,-1,-1,0
USDJPY,20010103,84600,114.43,114.48,114.43,114.47,4,114.45687882980482,114.44240832431913,-0.014470505485689955,-0.011188392955863238,-1,-1,0
USDJPY,20010103,84700,114.47,114.48,114.47,114.47,4,114.4578507683378,114.44665319750081,-0.011197570836998239,-0.011190228532090238,-1,-1,0
USDJPY,20010103,84800,114.46,114.46,114.44,114.45,4,114.45726922994241,114.447168090193,-0.010101139749409072,-0.010972410775554007,1,-1,1
USDJPY,20010103,84900,114.46,114.46,114.44,114.44,4,114.45599002772445,114.44606530708639,-0.009924720638068152,-0.010762872748056837,1,-1,0
USDJPY,20010103,85000,114.44,114.44,114.44,114.44,4,114.45480558122634,114.44513218291925,-0.009673398307086245,-0.010544977859862718,1,-1,0
USDJPY,20010103,85100,114.44,114.45,114.43,114.44,4,114.45370887150587,114.44434261631629,-0.009366255189576123,-0.0103092333258054,1,-1,0
USDJPY,20010103,85200,114.44,114.44,114.44,114.44,4,114.45269339954247,114.4436745214984,-0.009018878044074086,-0.010051162269459136,1,-1,0
USDJPY,20010103,85300,114.44,114.44,114.4,114.4,4,114.44879018476155,114.43695536434478,-0.011834820416765979,-0.010407893898920505,-1,-1,-1
USDJPY,20010103,85400,114.39,114.42,114.39,114.42,4,114.44665757848291,114.43434684675329,-0.012310731729627378,-0.01078846146506188,-1,-1,0
USDJPY,20010103,85500,114.41,114.42,114.4,114.41,4,114.44394220229898,114.43060117802202,-0.013341024276968483,-0.011298974027443202,-1,-1,0
USDJPY,20010103,85600,114.4,114.41,114.4,114.41,4,114.44142796509166,114.42743176601863,-0.013996199073034177,-0.011838419036561397,-1,-1,0
USDJPY,20010103,85700,114.4,114.4,114.39,114.4,4,114.43835922693674,114.42321149432345,-0.01514773261328628,-0.012500281751906376,-1,-1,0
USDJPY,20010103,85800,114.41,114.45,114.41,114.45,4,114.43922150642291,114.42733280288908,-0.011888703533827538,-0.01237796610829061,1,-1,1
USDJPY,20010103,85900,114.45,114.45,114.44,114.44,4,114.43927917261381,114.4292816024446,-0.00999757016920455,-0.0119018869204734,1,-1,0
USDJPY,20010103,90000,114.44,114.44,114.44,114.44,4,114.43933256723501,114.4309305866839,-0.008401980551113297,-0.01120190564660138,1,-1,0
USDJPY,20010103,90100,114.43,114.44,114.42,114.44,4,114.43938200669909,114.43232588104021,-0.007056125658877477,-0.010372749649056599,1,-1,0
USDJPY,20010103,90200,114.44,114.44,114.44,114.44,4,114.43942778398063,114.43350651472633,-0.0059212692543013645,-0.009482453570105551,1,-1,0
USDJPY,20010103,90300,114.44,114.45,114.44,114.45,4,114.44021091109317,114.4360439739992,-0.004166937093970091,-0.00841935027487846,1,-1,0
USDJPY,20010103,90400,114.44,114.44,114.43,114.43,4,114.4394545473085,114.43511413184548,-0.0043404154630195535,-0.007603563312506679,1,-1,0
USDJPY,20010103,90500,114.42,114.42,114.4,114.4,4,114.43653198824862,114.4297119577154,-0.006820030533219779,-0.0074468567566493,1,-1,0
USDJPY,20010103,90600,114.39,114.39,114.38,114.38,4,114.43234443356353,114.42206396422073,-0.01028046934280269,-0.008013579273879978,-1,-1,-1
USDJPY,20010103,90700,114.39,114.39,114.39,114.39,4,114.42920780885511,114.41713104664831,-0.012076762206802982,-0.00882621586046458,-1,-1,0
USDJPY,20010103,90800,114.39,114.39,114.39,114.39,4,114.42630352671769,114.41295703947164,-0.013346487246053584,-0.00973027013758238,-1,-1,0
USDJPY,20010103,90900,114.39,114.41,114.39,114.41,4,114.42509585807193,114.41250211032215,-0.01259374774977573,-0.01030296566002105,-1,-1,0
USDJPY,20010103,91000,114.42,114.49,114.42,114.49,4,114.42990357228882,114.42442486258028,-0.005478709708540919,-0.009338114469725026,1,-1,1
USDJPY,20010103,91100,114.5,114.51,114.5,114.51,4,114.43583664100817,114.43759026833717,0.0017536273290090776,-0.007119766109978206,1,1,0
USDJPY,20010103,91200,114.51,114.51,114.49,114.49,4,114.43984874167423,114.44565330397761,0.005804562303381999,-0.004534900427306165,1,1,0
USDJPY,20010103,91300,114.47,114.47,114.46,114.46,4,114.44134142747613,114.44786048798105,0.006519060504913909,-0.0023241082408621506,1,1,0
USDJPY,20010103,91400,114.47,114.47,114.45,114.45,4,114.44198280321864,114.44818964367627,0.006206840457636531,-0.0006179185011624144,1,1,0
USDJPY,20010103,91500,114.45,114.45,114.45,114.45,4,114.44257666964688,114.44846816003377,0.005891490386886744,0.0006839632764474173,1,1,0
USDJPY,20010103,91600,114.47,114.47,114.46,114.47,4,114.44460802745081,114.45178075079781,0.007172723346997145,0.001981715290557363,1,1,0
USDJPY,20010103,91700,114.47,114.48,114.47,114.48,4,114.44722965504705,114.456122173752,0.008892518704939789,0.0033638759734338484,1,1,0
USDJPY,20010103,91800,114.48,114.48,114.48,114.48,4,114.44965708800653,114.45979568548246,0.0101385974759296,0.004718820273933,1,1,0
USDJPY,20010103,91900,114.48,114.48,114.48,114.48,4,114.45190471111717,114.46290404156208,0.010999330444917632,0.005974922308129927,1,1,0
USDJPY,20010103,92000,114.48,114.48,114.47,114.47,4,114.45324510288626,114.46399572747562,0.010750624589363156,0.006930062764376573,1,1,0
USDJPY,20010103,92100,114.47,114.47,114.45,114.45,4,114.45300472489468,114.46184253863322,0.008837813738537648,0.007311612959208789,1,1,0
USDJPY,20010103,92200,114.45,114.46,114.45,114.46,4,114.453522893421,114.46155907115119,0.008036177730190275,0.007456525913405087,1,1,0
USDJPY,20010103,92300,114.47,114.47,114.46,114.46,4,114.4540026790935,114.461319214051,0.007316534957496401,0.0074285277222233504,-1,1,-1
USDJPY,20010103,92400,114.44,114.45,114.44,114.45,4,114.45370618434583,114.4595777965047,0.005871612158870221,0.007117144609552725,-1,1,0
USDJPY,20010103,92500,114.47,114.47,114.47,114.47,4,114.45491313365355,114.46118121242706,0.006268078773516095,0.006947331442345399,-1,1,0
USDJPY,20010103,92600,114.47,114.47,114.47,114.47,4,114.45603067930884,114.46253794897675,0.006507269667906712,0.006859319087457663,-1,1,0
USDJPY,20010103,92700,114.45,114.45,114.45,114.45,4,114.45558396232299,114.46060903374956,0.005025071426572936,0.006492469555280718,-1,1,0
USDJPY,20010103,92800,114.45,114.46,114.45,114.46,4,114.45591107622498,114.46051533624964,0.004604260024663631,0.006114827649157301,-1,1,0
USDJPY,20010103,92900,114.47,114.47,114.47,114.47,4,114.45695470020831,114.46197451528816,0.005019815079847945,0.00589582513529543,-1,1,0
USDJPY,20010103,93200,114.47,114.49,114.47,114.49,4,114.45940250019288,114.46628612832075,0.006883628127866359,0.006093385733809616,1,1,1
USDJPY,20010103,93300,114.48,114.52,114.48,114.52,4,114.4638912038823,114.47454980088679,0.010658597004493231,0.00700642798794634,1,1,0
USDJPY,20010103,93400,114.54,114.55,114.54,114.55,4,114.47026963322435,114.48615752382729,0.015887890602940047,0.008782720510945082,1,1,0
USDJPY,20010103,93500,114.56,114.57,114.56,114.57,4,114.47765706780032,114.49905636631539,0.021399298515063947,0.011306036111768857,1,1,0
USDJPY,20010103,93600,114.56,114.58,114.56,114.58,4,114.48523802574104,114.5115092330361,0.0262712072950535,0.014299070348425787,1,1,0
USDJPY,20010103,93700,114.56,114.56,114.56,114.56,4,114.49077594976022,114.51896935103053,0.028193401270314666,0.017077936532803564,1,1,0
USDJPY,20010103,93800,114.56,114.56,114.56,114.56,4,114.4959036571854,114.52528175856429,0.02937810137889585,0.019537969502022023,1,1,0
USDJPY,20010103,93900,114.56,114.56,114.56,114.56,4,114.50065153443092,114.53062302647747,0.029971492046556136,0.021624674010928845,1,1,0
USDJPY,20010103,94000,114.56,114.56,114.56,114.56,4,114.50504771706566,114.53514256086555,0.030094843799886917,0.02331870796872046,1,1,0
USDJPY,20010103,94100,114.54,114.55,114.54,114.54,4,114.5076367750608,114.53588985919393,0.02825308413312655,0.02430558320160168,1,1,0
USDJPY,20010103,94200,114.55,114.58,114.55,114.58,4,114.51299701394518,114.54267603470257,0.029679020757384933,0.02538027071275833,1,1,0
USDJPY,20010103,94300,114.56,114.56,114.54,114.54,4,114.51499723513443,114.54226433705603,0.027267101921594872,0.02575763695452564,1,1,0
USDJPY,20010103,94400,114.53,114.53,114.53,114.53,4,114.5161085510504,114.54037751597049,0.02426896492009689,0.02545990254763989,-1,1,-1
USDJPY,20010103,94500,114.54,114.56,114.54,114.54,4,114.51787828800963,114.54031943659042,0.022441148580796266,0.024856151754271166,-1,1,0
USDJPY,20010103,94600,114.53,114.53,114.51,114.51,4,114.51729471112002,114.53565490788421,0.018360196764191983,0.02355696075625533,-1,1,0
USDJPY,20010103,94700,114.51,114.51,114.51,114.51,4,114.51675436214816,114.53170799897896,0.014953636830796313,0.02183629597116353,-1,1,0
USDJPY,20010103,94800,114.51,114.53,114.51,114.53,4,114.51773552050756,114.53144522990527,0.013709709397716097,0.020210978656474046,-1,1,0
USDJPY,20010103,94900,114.53,114.53,114.53,114.53,4,114.51864400046995,114.53122288684293,0.012578886372978104,0.01868456019977486,-1,1,0
